chr1p	0.032845592270231455	0.0006126865841360159
chr1q	0.03761298193503865	0.0005811790034269588
chr2p	0.029758869484968673	0.0007252082286945717
chr2q	0.05727747148082836	0.0005087385953549652
chr3p	0.03087716749428579	0.0006320352513907528
chr3q	0.045953301148165815	0.0008322710235391123
chr4p	0.02001764822389976	0.0006231001814754681
chr4q	0.06438329119214053	0.0011873162677822438
chr5p	0.021231054677405544	0.000493963217182405
chr5q	0.05393429152469851	0.0010317763364547188
chr6p	0.017326860104246694	0.00052003879063885
chr6q	0.047937982354035125	0.0005255345451618095
chr7p	0.018620173909929764	0.0005365888126982725
chr7q	0.036986138651305914	0.0007012707167860626
chr8p	0.014740696963355962	0.0002969058978873417
chr8q	0.042271494218078035	0.000648549459062888
chr9p	0.01708318942350832	0.00041580830031853625
chr9q	0.020869497536989346	0.00046237770156356807
chr10p	0.014416056375975272	0.00029414927835451365
chr10q	0.030310890982868165	0.00042725769062970496
chr11p	0.01984756045992302	0.0004144743020750498
chr11q	0.026989487416103113	0.0007840546439807652
chr12p	0.01409470661715177	0.0005918565686709557
chr12q	0.03594434905321596	0.0006089830592805678
chr13p	0.0	0.0
chr13q	0.03793378536334056	0.0005588856608638825
chr14p	0.0	0.0
chr14q	0.02894503307342134	0.0004968160606908235
chr15p	0.0	0.0
chr15q	0.021873814064448126	0.0005420128634663171
chr16p	0.009906371827613001	0.0003853829985776763
chr16q	0.012020608934359361	0.00048090341368492825
chr17p	0.005753478140105793	0.0004471320169999427
chr17q	0.011910250943681226	0.0005320960058810555
chr18p	0.004720798744366538	0.00018996472155700117
chr18q	0.021979381293655575	0.0007276230150388796
chr19p	0.0034400860756666728	0.0003282483461912234
chr19q	0.007369131606887613	0.00038765326789451317
chr20p	0.00874349235259929	0.0003605800820269676
chr20q	0.006033765332998194	0.0002789665064868148
chr21p	0.0	0.0
chr21q	0.014700490982433657	0.0004329009851393792
chr22p	0.0	0.0
chr22q	0.005291753027257089	0.00033945006722467573
chrXp	0.013260178869742073	0.00040057057803741367
chrXq	0.03101012256898934	0.0008284381952084715
chrYp	0.0	0.0
chrYq	0.0	0.0
genomewide	51.590369124117046	33.55228821581504
