chr1p	0.03195813313974712	0.0005724966337698707
chr1q	0.03627571135611149	0.0007798061256035991
chr2p	0.028981291459516292	0.0005916291970931367
chr2q	0.05476574523960365	0.0009106273690903117
chr3p	0.030483758354852824	0.0005937416334588318
chr3q	0.044732954403056996	0.000740538285185685
chr4p	0.01834389494987988	0.000642109358922272
chr4q	0.060691112534869016	0.001228082198777945
chr5p	0.019600377626517822	0.0005780074413739685
chr5q	0.05180566463530982	0.0007570446050534279
chr6p	0.01716320937704074	0.00046517737998659004
chr6q	0.04629338649648152	0.0007322908712798134
chr7p	0.018523897844117697	0.0005110960571782612
chr7q	0.035668101248979824	0.0005720740824748991
chr8p	0.01454986887201776	0.0003044014098591228
chr8q	0.03985154721763915	0.0007544830068660725
chr9p	0.016643968310569676	0.00037020449618068547
chr9q	0.02029604744473472	0.00045330887286414775
chr10p	0.014085079401873627	0.00034371142025399135
chr10q	0.02929262160747356	0.0002890322899300861
chr11p	0.01897688627706852	0.0004127762512711777
chr11q	0.024876969924633428	0.0013942065934834022
chr12p	0.013956722566289603	0.00040439165302927674
chr12q	0.0349387676047279	0.0006393327483682967
chr13p	0.0	0.0
chr13q	0.0369393516162122	0.0007034210299518746
chr14p	0.0	0.0
chr14q	0.02743504572894713	0.0007750845314315246
chr15p	0.0	0.0
chr15q	0.021414636921636816	0.0005398254883339918
chr16p	0.00981799347469878	0.0003403699045063709
chr16q	0.010915047473129439	0.0008407357032077697
chr17p	0.006375813712571397	0.0003867244089495254
chr17q	0.01224731648982669	0.000738584042790042
chr18p	0.004608352747391848	0.00019279949245300834
chr18q	0.019910204994174036	0.0007915097079483867
chr19p	0.0028413031947108727	0.00041607951564158214
chr19q	0.0065636072128565405	0.0006704351813797264
chr20p	0.008900392449145917	0.0003005066984010328
chr20q	0.005586737311453453	0.00040096805357027064
chr21p	0.0	0.0
chr21q	0.014197877638762029	0.00047937896701629465
chr22p	0.0	0.0
chr22q	0.0052887417546032605	0.00026502948391453975
chrXp	0.024907221280831754	0.00136756176899368
chrXq	0.05929463810593519	0.004120832274189514
genomewide	50.33152965525933	29.03378393013655
